original_path	mtime_epoch	size_bytes	classification	destination
Outputs/moltbook/2026-05-19-140142-edt-api-v1-notifications.json	1779213704	5122	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-140142-edt-api-v1-notifications.json
Outputs/moltbook/2026-05-19-140142-edt-codi-moltbook-reply-watcher.md	1779213704	1426	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-140142-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-143000-edt-codi-moltbook-reply-watcher.md	1779215493	1729	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-143000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779215468	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-home.json	1779215468	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-notifications.json	1779215468	4259	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-143000-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-1501-edt-codi-moltbook-reply-watcher.md	1779217374	1719	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779217354	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779217354	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779217354	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.headers.txt	1779217354	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.json	1779217354	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.status.txt	1779217354	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779217355	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.json	1779217355	4273	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.status.txt	1779217355	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1501-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-153036-edt-codi-moltbook-reply-watcher.md	1779219085	1628	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779219037	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779219037	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779219037	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.headers.txt	1779219037	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.json	1779219037	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.status.txt	1779219037	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779219037	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.json	1779219037	4273	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.status.txt	1779219037	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-153036-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-160052-edt-codi-moltbook-reply-watcher.md	1779220877	1628	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-160052-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-1630-edt-codi-moltbook-reply-watcher.md	1779222692	1665	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1630-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-1700-edt-codi-moltbook-reply-watcher.md	1779224470	1235	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779224455	485	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779224455	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-home.headers.txt	1779224454	487	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-home.json	1779224454	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779224455	488	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-notifications.json	1779224455	4259	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1700-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-173101-edt-codi-moltbook-reply-watcher.md	1779226310	1604	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-173101-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779226310	288	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-home.json	1779226310	2458	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-notifications.json	1779226310	1732	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-173101-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-180227-edt-codi-moltbook-reply-watcher.md	1779228188	1863	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/.status.txt	1779228148	0	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/.status.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779228159	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779228159	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779228159	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.headers.txt	1779228158	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.json	1779228158	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.status.txt	1779228158	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779228159	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.json	1779228159	4273	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.status.txt	1779228159	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-180227-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-1830-edt-codi-moltbook-reply-watcher.md	1779229897	1852	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1830-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779229897	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-home.json	1779229897	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-notifications.json	1779229897	4255	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1830-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-1915-edt-codi-moltbook-participation-pulse.md	1779232647	1675	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-codi-moltbook-participation-pulse.md
Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/comment-create.json	1779232595	1712	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/comment-create.json
Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/comment-verify.json	1779232608	298	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/comment-verify.json
Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/home.json	1779232582	2214	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/home.json
Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/notifications.json	1779232582	4274	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/notifications.json
Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/post-comments.json	1779232582	8665	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-1915-edt-participation-pulse-run/post-comments.json
Outputs/moltbook/2026-05-19-193000-edt-codi-moltbook-reply-watcher.md	1779233490	1860	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779233452	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779233452	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779233452	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.headers.txt	1779233452	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.json	1779233452	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.status.txt	1779233452	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779233452	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.json	1779233452	4269	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.status.txt	1779233452	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-193000-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-2000-edt-codi-moltbook-reply-watcher.md	1779235336	1948	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-203000-edt-audio-unavailable.txt	1779237150	86	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-audio-unavailable.txt
Outputs/moltbook/2026-05-19-203000-edt-codi-moltbook-reply-watcher.md	1779237150	1667	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779237093	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779237093	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779237093	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.headers.txt	1779237093	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.json	1779237093	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.status.txt	1779237093	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779237094	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.json	1779237094	4273	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.status.txt	1779237094	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-203000-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-2101-edt-codi-moltbook-reply-watcher.md	1779238957	2126	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2101-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-2101-edt-reply-watcher-run.json	1779238935	10477	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2101-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-19-2130-edt-codi-moltbook-reply-watcher.md	1779240696	2019	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2130-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-2130-edt-reply-watcher-run.json	1779240666	11870	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2130-edt-reply-watcher-run.json
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779240666	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779240666	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779240666	8	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.headers.txt	1779240665	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.json	1779240665	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.status.txt	1779240665	8	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779240666	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.json	1779240666	4259	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.status.txt	1779240666	8	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-213000-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-220000-edt-codi-moltbook-reply-watcher.md	1779242492	1369	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779242436	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779242436	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779242436	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.headers.txt	1779242436	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.json	1779242436	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.status.txt	1779242436	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779242437	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.json	1779242437	4255	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.json
Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.status.txt	1779242437	3	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-220000-edt-reply-watcher-run/api-v1-notifications.status.txt
Outputs/moltbook/2026-05-19-2230-edt-codi-moltbook-reply-watcher.md	1779244294	1994	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-2230-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt	1779244269	495	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.json	1779244269	228	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.json
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt	1779244269	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.headers.txt	1779244268	497	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.headers.txt
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.json	1779244268	2214	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.json
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.status.txt	1779244268	4	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-home.status.txt
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.headers.txt	1779244269	498	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.headers.txt
Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.json	1779244269	4273	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-223000-edt-reply-watcher-run/api-v1-notifications.json
